title,description,id_mode,price,id_category,address_description,google_maps,latitude,longitude,dimension,services,amenities,county,district,currency,zone,Province,Pisos,Terraza,Habitaciones,Huéspedes,Camas,Baños,Piso,Tamaño,tipoComercial,Casas,Húespedes,Jardín,Niveles,Balcón o Terraza,Cantidad de parrillas,Azotea,Área social,Disponible desde,Cantidad de piscinas,tipoFinca,tipoTerreno,Dimensión,Tipo de terreno,Zonificación,Balcón
ALQUILER DE CASA + APARTAMENTO,"ALQUILER DE CASA + APARTAMENTO INDEPENDIENTE • 3 HAB • ROHRMOSER • $1,300 🟡
ATRACTIVO PATIO, JARDIN, TERRAZA Y RANCHITO
💢La casa queda lista en 1 semana pronto nuevas fotos  
📍 Ubicación inmejorable sobre el boulevard de Rohrmoser
💰 Precio mensual: $1,300
📅 Disponibilidad inmediata
✨ Una propiedad versátil y acogedora que te invita a disfrutar de la tranquilidad, la luz natural y espacios abiertos en pleno corazón de la ciudad.
Distribución de la casa principal:
• 2 habitaciones (la principal con baño privado)
• Baño de visitas
• Sala – Comedor
• Cocina funcional
• Espacio adicional para comedor auxiliar o sala de TV
• Área de lavado
• Amplia terraza perfecta para relajarse o recibir visitas
• Hermoso jardín y gran patio privado
• Otra terraza secundaria ideal como rincón de lectura o espacio de yoga
• Cochera para 1 vehículo
Apartamento independiente dentro de la misma propiedad:
• 1 habitación
• 1 baño
• Cocina
• Área de lavado
🌿 Los jardines, terrazas y patio son el corazón de esta propiedad, creando un ambiente lleno de vida, perfecto para quienes valoran la conexión con la naturaleza y los espacios al aire libre.
📲 ¿Querés conocer esta joya urbana?
Escribime por WhatsApp y agendá tu visita:
👉 https://wa.me/50670502236
#AlquilerRohrmoser #CasaConApartamento #JardínPrivado #CasaConTerraza #BoulevardRohrmoser #InmueblesCR #AliEnRealty #VivirEnSanJosé #CasaConEncanto #CasaVersátil",2,1300.0,1,"ROHRMOSER , Rohrmoser, 10109, San José, Costa Rica","https://www.google.com/maps?q=9.9420456,-84.1139429",9.9420456,-84.1139429,100m²,,"desayunador, sala y comedor, estacionamiento, jardín o parque",San José,Rohrmoser,USD,,,,,3.0,,,3.0,,100.0,,,,,,,,,,,,,,,,,
VENTA DE CASA EN MORAVIA ,"🟡 VENTA DE CASA EN CONDOMINIO – MORAVIA | 3 HABITACIONES 🏡 $160,000 | 165 m² 🟡
¡Hermosa casa de 1 nivel en condominio exclusivo!
📍 Ubicada en Moravia, zona tranquila y segura.
✨ Precio: $160.000 USD
📐 Lote: 165 m² | Construcción: 160 m²
🛏 3 habitaciones
🛁 2 baños completos
🚗 2 parqueos
🏠 Ático
🌴 Patio privado
🟡 Acabados de lujo
🛡 Seguridad 24/7 con cámaras
🍖 Rancho BBQ
🌿 Zonas verdes y juegos infantiles
📲 ¿Te interesa conocerla? Contáctame directamente por WhatsApp:
👉 https://wa.me/50670502236
Roberto L
🔑 ¡Coordiná tu visita hoy mismo!
📲 #CasaEnVenta #MoraviaCR #BienesRaícesCR #InmueblesCostaRica #CondominioPrivado #Seguridad247 #TuNuevoHogar #RaquelRealtor #VentaDeCasaCR",1,160000.0,1,"MORAVIA , San José, Costa Rica","https://www.google.com/maps?q=10.0076988,-84.0129504",10.0076988,-84.0129504,165m²,,"desayunador, sala y comedor, estacionamiento",Moravia,,USD,,,,,3.0,,,2.0,,165.0,,,,,,,,,,,,,,,,,
CASA EN ALQUILER BELLO HORIZONTE,"🟡 ALQUILER DE CASA TIPO TOWNHOUSE – BELLO HORIZONTE | 3 HAB | 180 m² 🏡 $1,500 🟡
Casa moderna, luminosa y acogedora en residencial cerrado con seguridad 24/7.
📍 Bello Horizonte de Escazú
💰 Alquiler: $1,500 (negociable)
📐 Construcción: 180 m²
🐶 Se acepta una mascota pequeña
🏠 Distribución:
🔹 Primera planta:
Sala y comedor integrados con salida a pequeña área verde
Cocina con antecomedor
Medio baño de visitas
Área de lavado y tendido
Parqueo para 2 vehículos
🔹 Segunda planta:
1 habitación principal con baño privado
2 habitaciones secundarias
2 baños completos en total
Espacio ideal para escritorio u oficina pequeña
🎠 El residencial ofrece áreas verdes, juegos infantiles y parques, ideal para familias.
📲 ¿Te interesa? Coordiná una visita escribiéndome directo por WhatsApp:
👉 https://wa.me/50670502236
🔑 ¡Tu nuevo hogar te espera en una de las mejores zonas de Escazú!
📲 #AlquilerCR #CasaEnAlquilerCR #BelloHorizonteEscazú #TownhouseCR #ViviendaSeguraCR #PetFriendlyCR #EscazúHomes #CasasCR #AlquilerEscazú",2,1500.0,1,"BELLO HORIZONTE ESCAZÚ, Bello Horizonte, 10203, San José, Costa Rica","https://www.google.com/maps?q=9.9191328,-84.1311993",9.9191328,-84.1311993,180m²,,"desayunador, sala y comedor, estacionamiento, jardín o parque",Escazú,Bello Horizonte,USD,,,1.0,,3.0,,,2.0,,180.0,,,,,,,,,,,,,,,,,
VENTA DE PROPIEDAD EN POCOSÍ,"🟡 VENTA DE PROPIEDAD EN RÍO BLANCO, CARIBE | 1.500 m² 🌿 ₡75 MILLONES 🟡
🌴 UN REFUGIO NATURAL EN ZONA TURÍSTICA DE ALTA PLUSVALÍA
📍 Ubicada en Río Blanco, en el corazón del Caribe costarricense, esta propiedad te conecta con la naturaleza pura: ideal para proyecto turístico, cabinas, retiro espiritual o negocio ecoamigable.
🏡 Casa  tipo cabaña en medio del bosque tropical
📐 Terreno: 1.500 m² rodeado de árboles y vegetación nativa
💰 Precio: ₡75 millones de colones
🌿 Ambientes naturales, privacidad total
🔝 Zona en crecimiento con gran proyección comercial y turística
🚘 Fácil acceso 
📲 Interesad@? Contactame directamente por WhatsApp para más fotos y detalles:
👉 https://wa.me/50670502236
🔑 ¡Hacé realidad tu proyecto de vida en el Caribe!
📲 #CaribeCostaRica #RíoBlancoCR #PropiedadEnVenta #InversiónTurística #OportunidadDeInversión #BienesRaícesCR #RetiroNatural #CabinasCR #ZonaVerdeCR",1,75000000.0,1," RÍO BLANCO, CARIBE, 70201, Limón, Costa Rica","https://www.google.com/maps?q=10.1905309,-83.8310116",10.1905309,-83.8310116,1500m²,,,Pococí,,CRC,,,,,,,,,,1500.0,,,,,,,,,,,,,,,,,
Lake Arenal Lodge,Chill and peacefull place to rest and  enjoy nature.,2,700.0,2,"1600 metros Norte sobre la entrada principal La peninsula 1., Tronadora, 50803, Guanacaste, Costa Rica","https://www.google.com/maps?q=10.5010009,-84.9233441",10.5010009,-84.9233441,76m²,"wifi, tv, nevera, agua, estufa, microondas, electricidad, limpieza","cerca de la escuela, vista a las montañas, estacionamiento, jardín o parque, sala y comedor",Tilarán,Tronadora,USD,,,,,2.0,4.0,2.0,1.0,,76.0,,,,,,,,,,,,,,,,,Sí
ALQUILER APARTAMENTO PARADISUS,"🟡 ALQUILER DE APARTAMENTO 2 HAB – ROHRMOSER | $1,300 | CONDOMINIO PARADISUS 🟡
📍 Ubicación premium: Rohrmoser, Condominio Paradisus – rodeado de naturaleza, sombra fresca y cerca de todo (comercios, parques, vías principales).
💰 Precio: $1,300 USD mensuales
📐 Apartamento amplio con línea blanca incluida
✨ Distribución:
🛏 2 habitaciones (principal con walk-in closet)
🛁 2 baños completos
🚗 2 parqueos (uno al lado del otro)
🐾 Mascotas bienvenidas (con responsabilidad y aseo)
💧 Cuota condominal incluida
🏢 Amenidades del condominio:
🔐 Seguridad 24/7
🏊 Piscina
🏋️ Gimnasio
💻 Área Co-working
🎉 Sala de eventos
🌿 Senderos naturales
👧 Zona infantil
📲 ¿Te interesa conocer este apartamento? Escribime directo:
👉 https://wa.me/50670502236
Angelica B
🔑 ¡Viví en una de las zonas más exclusivas de San José!
📲 #AlquilerRohrmoser #ApartamentoEnAlquiler #ParadisusCR #CondominioPremium #RohrmoserLiving  #ZonaOesteCR #BienesRaícesCR #PetFriendlyCR #AlquilerCostaRica",2,1300.0,2,"ROHRMOSER , Rohrmoser, 10109, San José, Costa Rica","https://www.google.com/maps?q=9.9420456,-84.1139429",9.9420456,-84.1139429,84m²,,"desayunador, gimnasio, sala y comedor, estacionamiento, jardín o parque, piscina",San José,Rohrmoser,USD,,,,,2.0,,,2.0,,84.0,,,,,,,,,,,,,,,,,
VENTA EN TORRE SKY GARDEN,"🟡 VENTA DE APARTAMENTO AMUEBLADO – NUNCIATURA | 2 HAB | $185,000 🏙️ TORRE SKY GARDEN 🟡
¡Inversión ideal para AIRBNB en zona de alta plusvalía!
📍 Ubicado en Torre Sky Garden, Nunciatura – La Sabana, una de las zonas más exclusivas y rentables de San José.
💰 Precio: $185,000 USD
🛏 2 habitaciones amplias (principal con clóset)
🛁 1 baño completo
🛋 Sala amueblada con sofá
🍽 Cocina full equipada con sobres modernos
🌅 Balcón con vista
🚗 1 espacio de parqueo
🧺 Área de lavado compartida
🏢 Amenidades del condominio:
✅ Piscina
✅ Gimnasio
✅ Área BBQ
✅ Espacio de CoWorking
✅ Seguridad 24/7
📲 ¿Querés agendar una visita o más info? Escribime directo por WhatsApp:
👉 https://wa.me/50670502236
Paola M
🔑 ¡Invertí con éxito en el corazón de Nunciatura! Ideal para vivir o generar ingresos pasivos.
📲 #ApartamentoEnVenta #SkyGardenCR #Nunciatura #AirbnbCostaRica #InversiónCR  #TorreSkyGarden #PropiedadesCR #SabanaCR #BienesRaícesCR #ventadeapartamento",1,185000.0,2,"TORRE SKY GARDEN, Nunciatura, 10108, San José, Costa Rica","https://www.google.com/maps?q=9.9396720,-84.1110251",9.9396720,-84.1110251,84m²,,"desayunador, sala y comedor, gimnasio, estacionamiento, jardín o parque, piscina",San José,Nunciatura,USD,,,,,2.0,,,1.0,,84.0,,,,,,,,,,,,,,,,,
ALQUILER EN TORRE ROHRMOSER,"🟡 ALQUILER APARTAMENTO 2 HAB | $1,500 | TORRE ROHRMOSER – NUNCIATURA | 89 m² 🟡
📍 Ubicación premium: Nunciatura, Rohrmoser – a solo 100 m del Hotel Hilton Sabana
Viví en una de las zonas más exclusivas y céntricas de San José, en un apartamento moderno, amplio y con hermosa vista al este, en el piso 14 de la reconocida Torre Rohrmoser.
✨ Características:
🛏 2 habitaciones cómodas y luminosas
🚿 2 baños completos
🚗 1 parqueo (opción de segundo por $100 adicionales)
🐾 Se aceptan hasta 2 mascotas
🧺 Cuarto de lavandería
🍽 Cocina equipada
🧊 Línea blanca incluida
🌞 Excelente iluminación natural
📐 Área: 89 m²
💰 Precio: $1,500 USD mensuales
📦 Disponibilidad: inmediata
📝 Condiciones de alquiler:
Contrato mínimo de 12 meses
Depósito de garantía: 1 mes
Servicios públicos no incluidos
🏢 Amenidades del condominio:
🛡️ Concierge y seguridad 24/7
🏋️ Gimnasio
🛁 Jacuzzi con vista panorámica en rooftop
💼 Business Center y Co-Work
🍖 Área BBQ
🛗 2 elevadores
📲 ¿Te interesa agendar una visita o recibir más info?
Hablame directo por WhatsApp 👉 https://wa.me/50670502236
#AlquilerCR #TorreRohrmoser #ApartamentoDeLujo #RentaSanJosé #ApartamentoAmueblado #VivirEnNunciatura #ZonaPremiumCR #RaquelRealtor #InmobiliariaCR #ApartamentoConVista #RohrmoserCR",2,1500.0,2,"ROHRMOSER , Rohrmoser, 10109, San José, Costa Rica","https://www.google.com/maps?q=9.9420456,-84.1139429",9.9420456,-84.1139429,89m²,,"desayunador, sala y comedor, estacionamiento, gimnasio, jardín o parque, piscina, seguridad 24 horas",San José,Rohrmoser,USD,,,,,2.0,0.0,,2.0,,89.0,,,,,,,,,,,,,,,,,
APARTAMENTO EN SKY GARDEN,"🟡 ALQUILER APARTAMENTO 1 HAB | $1,200 | SKY GARDEN, NUNCIATURA – AMUEBLADO 🟡
✨ Vive con estilo en una de las zonas más exclusivas de San José ✨
📍 Sky Garden, Nunciatura – Rohrmoser
Este moderno y elegante apartamento ofrece comodidad, diseño contemporáneo y una ubicación privilegiada. Ideal para quienes buscan vivir con estilo, con espectaculares vistas y acceso a amenidades premium.
🛋️ Características del apartamento:
🛏 1 habitación estilo loft con finos acabados y vista panorámica
🚿 1 baño completo de diseño moderno
🍽 Cocina abierta y funcional, completamente equipada
🛋 Totalmente amueblado con línea blanca incluida
🌇 Balcón privado con vista urbana
🚗 1 parqueo para vehículo sedán
🏢 Amenidades del condominio Sky Garden:
🛡️ Seguridad 24/7 con acceso controlado y cámaras
🏊 Piscina con vista panorámica
🏋️ Gimnasio equipado
🎉 Áreas sociales y sala de eventos
🌿 Jardines, senderos y zona BBQ
📶 Wi-Fi en áreas comunes
🚗 Parqueo para visitas
🛗 Ascensores de alta velocidad
📍 Ubicación estratégica cerca de:
Restaurantes gourmet
Supermercados y centros comerciales
Oficinas corporativas
Accesos viales principales
💰 Precio de alquiler: $1,200 USD mensuales
🔐 Incluye muebles y electrodomésticos
📲 Contactame directo para más info o agendar una visita:
👉 https://wa.me/50670502236
Andrés 
#AlquilerCR #ApartamentoAmueblado #SkyGardenCR #NunciaturaCR #Rohrmoser #ViveConEstilo #AlquilerDeLujo #ApartamentoEnRentaCR #VivirEnSanJosé #AmenidadesPremium",2,1200.0,2,"TORRE SKY GARDEN, Rohrmoser, 10109, San José, Costa Rica","https://www.google.com/maps?q=9.9420456,-84.1139429",9.9420456,-84.1139429,84m²,,"desayunador, sala y comedor, estacionamiento, gimnasio, jardín o parque, seguridad 24 horas, piscina",San José,Rohrmoser,USD,,,,,1.0,,,1.0,,84.0,,,,,,,,,,,,,,,,,
ALQUILER EN TORRE PARADISUS,"🟡 ALQUILER APARTAMENTO 1 HAB | $900 | 60 m² | ROHRMOSER – TORRE PARADISUS 🟡
✨ Elegancia, confort y ubicación premium en el corazón de San José ✨
📍 Rohromoser, San José – Zona de alta plusvalía y fácil acceso
🏡 Apartamento amueblado de 1 habitación, ideal para quienes buscan comodidad, seguridad y estilo:
🛏 1 habitación amplia con walk-in closet
🚿 1 baño completo
🍽 Cocina equipada con sobres de granito
🚗 1 parqueo para vehículo grande
🚫 No se permiten mascotas
🌟 Amenidades del condominio:
🏊 Piscina | 🏋️ Gimnasio | 💻 Coworking
🎉 Sala de eventos | 🛡 Seguridad 24/7 | 🌳 Senderos
💰 Precio de alquiler: $900 mensuales
🔒 Depósito: $900
📲 Para más información o agendar tu visita, escribime directo por WhatsApp:
👉 https://wa.me/50670502236
Angelica B
🔑 ¡Viví con estilo y tranquilidad en uno de los condominios más exclusivos de San José!
Hashtags sugeridos:
#AlquilerCR #ApartamentoEnRohromoser #TorreParadisus #VivirConEstilo  #InmueblesCostaRica #ApartamentoAmuebladoCR #VidaConfortable #ZonaExclusiva",2,900.0,2,"TORRE PARADISUS, Rohrmoser, 10109, San José, Costa Rica","https://www.google.com/maps?q=9.9420456,-84.1139429",9.9420456,-84.1139429,60m²,,"desayunador, sala y comedor, estacionamiento, gimnasio, piscina, jardín o parque, seguridad 24 horas",San José,Rohrmoser,USD,,,,,1.0,,,1.0,,60.0,,,,,,,,,,,,,,,,,
APARTAMENTO EN NUCLEO SABANA,"✨ APARTAMENTO AMUEBLADO EN ALQUILER – $1,200 – 1 HAB – NÚCLEO SABANA – 6° PISO 🌟
Viví con estilo en Núcleo Sabana, un moderno y exclusivo complejo en San José. Este apartamento totalmente amueblado, ubicado en el piso 6, ofrece confort, diseño y acceso a 36 amenidades únicas que elevan tu estilo de vida.
🛋️ DETALLES DEL APARTAMENTO
1 habitación amplia y luminosa
1 baño moderno
Sala – comedor de diseño abierto
Cocina full equipada con electrodomésticos
Área de pilas con centro de lavado
1 parqueo techado, espacioso
🏢 AMENIDADES DE TORRE A – NÚCLEO SABANA
Disfrutá de más de 36 amenidades, entre ellas:
Piscina panorámica
Gimnasio de alto nivel
Sala de cine, coworking y salas de reuniones
Rooftop con vista espectacular
Áreas de BBQ, yoga, meditación
Seguridad 24/7, acceso controlado y más
📍 UBICACIÓN PREMIUM – SABANA NORTE
A pocos minutos del Parque La Sabana, zonas comerciales, restaurantes, bancos, centros corporativos y vías principales.
💰 PRECIO DE ALQUILER
$1,200 mensual
Incluye parqueo techado
📲 ¿LISTA PARA MUDARTE?
Contáctame para más información o agendar una visita:
👉 ¡Escribime directo por WhatsApp! 📞 7050-2236
Rony 
¡Tu nuevo hogar te espera en Núcleo Sabana!
#AlquilerCR #ApartamentoAmueblado #NúcleoSabana #SabanaNorte #Apartamento1Habitación #VidaUrbana #InmueblesCostaRica #VivirEnSanJosé #AlienRealtyHub #EstiloYComodidad",2,1200.0,2,"TORRE NUCLEO SABANA, Sabana, 10108, San José, Costa Rica","https://www.google.com/maps?q=9.9354868,-84.1029124",9.9354868,-84.1029124,70m²,,"desayunador, sala y comedor, estacionamiento, gimnasio, jardín o parque, piscina, seguridad 24 horas",San José,Sabana,USD,,,,,1.0,,,1.0,6.0,70.0,,,,,,,,,,,,,,,,,
APARTAMENTO EN VENTA SKY GARDEN,"🟡 VENTA APARTAMENTO 1 HAB | $155,000 | SKY GARDEN, NUNCIATURA – AMUEBLADO 🟡
✨ ¡Inversión lista para generar ingresos en una de las zonas más exclusivas de San José! ✨
📍 Nunciatura, Rohrmoser – Sky Garden
💼 Ideal para vivir o invertir, ya que cuenta con inquilino activo que genera $1.000 mensuales de renta fija.
🛋️ Características del apartamento:
🛏 1 habitación con finos acabados y hermosa vista
🚿 1 baño completo de diseño contemporáneo
🍽 Cocina abierta y moderna, equipada
🛋️ Totalmente amueblado y listo para habitar
🌇 Balcón privado con vista urbana
💰 Renta inmediata activa: $1,000 mensuales
🏢 Amenidades de lujo en Sky Garden:
🛡️ Seguridad 24/7 con cámaras y acceso controlado
🏊 Piscina panorámica
🏋️ Gimnasio totalmente equipado
🎉 Áreas sociales, BBQ y jardines
📶 Wi-Fi en áreas comunes
🚗 Parqueo para visitas + ascensores de alta velocidad
🌟 Ubicación privilegiada cerca de:
Restaurantes gourmet
Supermercados y centros comerciales
Oficinas y zonas corporativas
Acceso rápido a vías principales
💰 Precio de venta: $155,000 USD
📈 Rentabilidad inmediata con alta demanda ejecutiva
📲 Contáctame directo para agendar visita o más info:
👉 https://wa.me/50670502236
Andrés 
🔑 ¡Inversión segura, rentabilidad real y plusvalía en aumento!
Hashtags sugeridos:
#ApartamentoEnVentaCR #SkyGardenCR #NunciaturaCR #InversionInmobiliaria #VentaDeApartamento #AlquilerEjecutivo #RaquelRealtor #Rohrmoser #InversionSegura #PropiedadAmueblada #AltaPlusvalía #ApartamentoAmuebladoCR",1,155000.0,2,"Sky Garden Nunciatura, Nunciatura, 10108, San José, Costa Rica","https://www.google.com/maps?q=9.9396720,-84.1110251",9.9396720,-84.1110251,100m²,,"desayunador, sala y comedor, estacionamiento, gimnasio, jardín o parque, piscina, vista a las montañas, seguridad 24 horas",San José,Nunciatura,USD,,,,,1.0,,,1.0,,100.0,,,,,,,,,,,,,,,,,
ALQUILER DE LOCAL ALAJUELA,"🟡 ALQUILO LOCAL COMERCIAL EN ZONA ESTRATÉGICA | ALAJUELA CENTRO 🟡
💰 Precio: $750 mensuales
📍 Ubicación privilegiada sobre la calle ancha de Imbo Las Cañas, a tan solo:
100 metros del McDonald’s (abierto hasta las 3:00 a.m.)
100 metros del Hospital de Alajuela
Ideal para negocios con alto flujo peatonal y vehicular:
🛍️ Tienda · 🧴 Farmacia · 💈 Barbería · 🍴 Restaurante · 💻 Oficina · 🛒 Minimarket
📦 Espacio funcional, buena exposición y fácil acceso
📲 ¿Te interesa? Contactame al WhatsApp:
👉 https://wa.me/50670502236
Coordiná una visita o pedí más info sin compromiso.
📌 #AlquilerLocalCR #LocalComercialAlajuela #RaquelRealtorCR #LocalDisponibleCR #UbicaciónEstratégica #NegocioPropioCR #OportunidadComercial",2,750.0,9,"Alajuela Centro, Alajuela, Costa Rica","https://www.google.com/maps?q=10.4523316,-84.4663284",10.4523316,-84.4663284,80m²,,,,,USD,,,,,,,,,,80.0,Local Comercial,,,,,,,,,,,,,,,,
VENTA DE LOTE EN SARAPIQUI,"🟡 VENTA DE LOTE COMERCIAL & RESIDENCIAL – CRUCE SARAPIQUÍ | 30.000 m² FRENTE A CARRETERA 🟡
📍 Ubicación estratégica en el cruce de Sarapiquí, sobre la carretera hacia Puerto Viejo. Conectividad total, ideal para desarrollo comercial, residencial o mixto.
✨ Alta plusvalía en zona de expansión
🟡 Frente a carretera principal con alto tránsito
📐 Área total: 30.000 m² (6 lotes de 5.000 m²)
📄 Uso de suelo mixto en trámite oficial (comercial y residencial)
📌 Plano catastrado y disponibilidad inmediata
💰 Precio: $50 por m²
📈 ¡Gran oportunidad de inversión en zona con alta proyección!
🔸 Perfecto para: proyecto hotelero, centro comercial, bodegas, oficinas, condominios o desarrollo logístico.
📲 Interesad@? Escribime directo al WhatsApp y con gusto coordinamos:
👉 https://wa.me/50670502236
🔑 Invertí en ubicación, conectividad y futuro.
📲 #VentaDeLoteCR #LoteSarapiquí #TerrenoFrenteACarretera #DesarrolloMixto  #InversiónCostaRica #OportunidadDeInversión #AltaPlusvalía #TerrenoEnVenta",1,50.0,4,"SARAPIQUI, Heredia, Costa Rica","https://www.google.com/maps?q=10.4871636,-83.9956853",10.4871636,-83.9956853,30000m²,,,Sarapiquí,,USD,,,,,,,,,,30000.0,,,,,,,,,,,,,,,Suelo Mixto,,
Casa De Lujo Con Piscina Escazú ,"Casa De Lujo En San Rafael De Escazú Con Piscina 
---

🌿 Casa de Lujo en Venta – San Rafael de Escazú

💰 Precio: $1.260,000
💳 Prima solicitada: $100,000

Viva la experiencia de elegancia, comodidad y sostenibilidad en una de las zonas más exclusivas del país. Esta impresionante propiedad de 452m² de construcción sobre un generoso lote de 600m² ha sido diseñada para ofrecer lujo en cada detalle.

🛏️ Espacios:

4 habitaciones, cada una con baño privado y walk-in closet

Oficina privada ideal para trabajar desde casa

Habitación completa en primera planta, perfecta para visitas o accesibilidad

Cuarto de servicio independiente con su propio baño


🌞 Comodidades de alto nivel:

Amplia terraza con acceso al jardín y piscina privada

A/C en todas las habitaciones

Espacios de parqueo para hasta 8 vehículos

Previstas para 3 cargadores de carros eléctricos

Paneles solares y calentador solar


🏡 Amenidades:

Seguridad 24/7 para su tranquilidad

Área de BBQ y sun deck para el disfrute al aire libre

Hermoso jardín interno que aporta frescura y conexión con la naturaleza


Esta casa no solo ofrece estilo y sofisticación, sino también eficiencia energética y funcionalidad moderna. Ideal para familias que buscan un estilo de vida exclusivo en el corazón de Escazú.

📍 Ubicación privilegiada, cerca de centros comerciales, colegios de prestigio y restaurantes de alta gama. 

Dirección exacta solo la brindamos con cita previa 



Agende su cita por 
WhatsApp 62842157",1,1260000.0,1,"Avenida Fernández Delgado, San Rafael, 10203, San José, Barrio Maynard, Costa Rica","https://www.google.com/maps?q=9.928626449526627,-84.13492580963069",9.928626449526627,-84.13492580963069,600m²,"wifi, tv, nevera, microondas, estufa, Calentador de agua, lavadora, secadora, agua, electricidad, limpieza","Walk-in-closet, sala y comedor, desayunador, aire acondicionado, estacionamiento, gimnasio, parque infantil, jardín o parque, seguridad 24 horas, parking de visitas, piscina, vista a las montañas, cerca de la escuela",Escazú,San Rafael,USD,Suroeste (GAM),,2.0,Sí,4.0,9.0,9.0,,,600.0,,,,Sí,,,,,,,,,,,,,
VENTA APARTAMENTO BRRIO ESCALANT,"🏙️ VENTA DE APARTAMENTO AMUEBLADO | $186,500 | 88 m² | 1 HABITACIÓN | BARRIO ESCALANTE, SAN JOSÉ
Vive con estilo, exclusividad y comodidad en Torre ALMA, uno de los edificios más modernos y codiciados de San José. Este apartamento de lujo te ofrece un diseño contemporáneo, vistas espectaculares y amenidades premium. Ideal para quienes buscan una inversión sólida o un hogar con carácter urbano.
✨ CARACTERÍSTICAS DESTACADAS
▪️ 88 m² de construcción
▪️ 1 habitación con excelente iluminación natural
▪️ 1 baño completo con acabados modernos
▪️ Cocina abierta y equipada
▪️ Balcón privado con vista panorámica
▪️ Piso 8
▪️ 1 parqueo techado incluido
▪️ ¡Listo para mudarse!
🏢 AMENIDADES DEL CONDOMINIO
✔️ Seguridad 24/7 con cámaras
✔️ Gimnasio equipado
✔️ Salón de eventos y áreas sociales
✔️ Zona BBQ
✔️ Parqueo de visitas
✔️ Wi-Fi en áreas comunes
✔️ Elevadores de alta velocidad
📍 UBICACIÓN PREMIUM – BARRIO ESCALANTE
Disfrutá de la vibrante vida cultural y gastronómica de San José. A pasos de restaurantes, cafés, tiendas boutique y zonas corporativas. Alta plusvalía y entorno seguro.
📲 Contáctame vía WhatsApp para más info o agendar visita:
https://wa.me/50670502236
Andrés 
¡Tu nuevo hogar te espera en Torre ALMA, Barrio Escalante!
#VentaDeApartamento #BarrioEscalante #TorreAlma #VidaUrbana #InversiónInmobiliaria #ApartamentoSanJosé #Plusvalía #AlienRealty #RaquelInmobiliaria",1,186500.0,2,"Avenida 3 Isabel La Católica, Centro Merced, 10102, San José, Costa Rica","https://www.google.com/maps?q=9.9358599,-84.0803347",9.9358599,-84.0803347,88m²,,"gimnasio, estacionamiento, desayunador, sala y comedor, jardín o parque, piscina, seguridad 24 horas",San José,Centro Merced,USD,,,,,1.0,,,1.0,8.0,88.0,,,,,,,,,,,,,,,,,
CASA + APARTAMENTO EN DESAMPARAD,"🟨 VENTA DE CASA + APARTAMENTO + LOCAL | 293.33 m² | 3 HAB | SAN ANTONIO DE DESAMPARADOS
💰 Precio: ₡60.000.000
📍 Ubicación: A la par de piedra El Campeón
✨ Oportunidad ideal para inversión o desarrollo familiar con ingreso extra
🏡 DISTRIBUCIÓN DE LA PROPIEDAD:
🔸 Casa Principal (requiere reparación):
2 habitaciones
Sala, comedor y cocina
Cuarto de pilas
🔸 Apartamento independiente:
1 habitación
1 baño
Sala – comedor
Cuarto de pilas
Patio techado
🔸 Local comercial
Ideal para emprendimiento propio o alquiler
🚗 Cochera techada para 2 vehículos
📐 Terreno: 293.33 m²
📲 Para más información o agendar visita:
👉 Escríbeme por WhatsApp o al 7050-2236
Fernanda 
#VentaDePropiedadCR #CasaEnDesamparados #InversiónInmobiliaria #RaquelLopezRealty #PropiedadConLocal #OportunidadInmobiliaria #BienesRaícesCostaRica",1,60000000.0,1,"Desamparados, San José, Costa Rica","https://www.google.com/maps?q=9.8112357,-84.0699087",9.8112357,-84.0699087,293.33m²,,,Desamparados,,CRC,,,,,3.0,,,2.0,,293.33,,,,,,,,,,,,,,,,,
VENTA DE CASA EN CARTAGO,"✨ VENTA DE CASA | 3 HAB | 153.95 m² 📍 BARRIO LOS ÁNGELES, CARTAGO
🏡 Hermosa casa en excelente ubicación en Barrio Los Ángeles, Cartago.
Ideal para vivir en zona tranquila, segura y con fácil acceso a todo.
🔸 Área de construcción: 153,95 m²
🔸 Distribución:
• Sala y comedor amplios
• 3 habitaciones
• 2 baños completos
• Cuarto de pilas
• 2 cocheras techadas
💰 Opciones de financiamiento:
✔ Prima de ₡20 millones
✔ O se gestiona trámite bancario según tu perfil
📲 Más información o agendar visita:
https://wa.me/50670502236
💬 WhatsApp directo: 7050-2236
Fernanda 
🏠 ¡Es el momento de tener tu casa en una zona privilegiada de Cartago!
Contáctame hoy y hagamos realidad tu nuevo hogar.
#CasaEnVentaCR #Cartago #BarrioLosÁngeles #InmobiliariaCR #HogarDulceHogar #VentaDeCasasCR #CasaPropia #BienesRaícesCR #OportunidadInmobiliaria #ViviendaCartago",1,20000000.0,1,"Cartago, Cartago, Costa Rica","https://www.google.com/maps?q=9.8157322,-83.6943809",9.8157322,-83.6943809,152.95m²,,,,,CRC,,,,,3.0,,,2.0,,152.95,,,,,,,,,,,,,,,,,
